Country,Date,TotalDiagnoses,NewDiagnoses,TotalDeath,NewDeath,TotalCured,InCuring,Severe,DiagnosisRatePerMillionPeople,DeathRatePerMillionPeople,TotalInspections,InspectionRatePerMillionPeople
意大利,2020/5/21,227364,665,32330,161,132282,62752,676,3760,535,3171719,52450,,,
意大利,2020/5/22,228006,642,32486,156,134560,60960,640,3770,537,3243398,53635,,,
意大利,2020/5/23,228658,652,32616,130,136720,59322,595,3781,539,3318778,54882,,,
意大利,2020/5/24,229327,669,32735,119,138840,57752,572,3792,541,3391188,56080,,,
意大利,2020/5/25,229858,531,32785,50,140479,56594,553,3801,542,3447012,57003,,,
意大利,2020/5/26,230158,300,32877,92,141981,55300,541,3806,544,3482253,57586,,,
意大利,2020/5/27,230555,397,32955,78,144658,52942,521,3813,545,3539927,58540,,,
意大利,2020/5/28,231139,584,33072,117,147101,50966,505,3822,547,3607251,59654,,,
意大利,2020/5/29,231732,593,33142,70,150604,47986,489,3832,548,3683144,60909,,,
意大利,2020/5/30,232248,516,33229,87,152844,46175,475,3841,550,3755279,62102,,,
意大利,2020/5/31,232664,416,33340,111,155633,43691,450,3848,551,3824621,63249,,,
意大利,2020/6/1,232997,333,33415,75,157507,42075,435,3853,553,3878739,64144,,,
意大利,2020/6/2,233197,200,33475,60,158355,41367,424,3856,554,3910133,64664,,,
意大利,2020/6/3,233515,318,33530,55,160092,39893,408,3862,555,3962292,65527,,,
意大利,2020/6/4,233836,321,33601,71,160938,39297,353,3867,556,3999591,66144,,,
意大利,2020/6/5,234013,177,33689,88,161895,38429,338,3870,557,4049544,66970,,,
意大利,2020/6/6,234531,518,33774,85,163781,36976,316,3879,559,4114572,68046,,,
意大利,2020/6/7,234801,270,33846,72,165078,35877,293,3883,560,4187057,69245,,,
意大利,2020/6/8,234998,197,33899,53,165837,35262,287,3886,561,4236535,70063,,,
意大利,2020/6/9,235278,280,33964,65,166584,34730,283,3891,562,4236535,70063,,,
意大利,2020/6/10,235561,283,34043,79,168646,32872,263,3896,563,4318650,71422,,,
意大利,2020/6/11,235763,202,34114,71,169939,31710,249,3899,564,4381349,72459,,,
意大利,2020/6/12,236142,379,34167,53,171338,30637,236,3905,565,4443821,73492,,,
意大利,2020/6/13,236305,163,34223,56,173085,28997,227,3908,566,4514441,74661,,,
意大利,2020/6/14,236651,346,34301,78,174865,27485,220,3914,567,4564191,75484,,,
意大利,2020/6/15,236989,338,34345,44,176370,26274,209,3919,568,4620718,76419,,,
意大利,2020/6/16,237290,301,34371,26,177010,25909,207,3924,568,4648825,76884,,,
意大利,2020/6/17,237500,210,34405,34,178526,24569,177,3928,569,4695707,77660,,,
意大利,2020/6/18,237828,328,34448,43,179455,23925,163,3933,570,4773408,78945,,,
意大利,2020/6/19,238011,183,34514,66,180544,23101,168,3939,571,4831562,79907,,,
意大利,2020/6/20,238011,0,34561,47,181907,21543,161,3936,572,4889103,80859,,,
意大利,2020/6/21,238275,264,34610,49,182453,21212,152,3941,572,4943825,81765,,,
意大利,2020/6/22,238499,224,34634,24,182893,20972,148,3944,573,4984370,82435,,,
法国,2020/2/1,6,0,0,0,,,,,,,,,,
法国,2020/2/2,6,0,0,0,,,,,,,,,,
法国,2020/2/3,6,0,0,0,,,,,,,,,,
法国,2020/2/4,6,0,0,0,,,,,,,,,,
法国,2020/2/5,6,0,0,0,,,,,,,,,,
法国,2020/2/6,6,0,0,0,,,,,,,,,,
法国,2020/2/7,6,0,0,0,,,,,,,,,,
法国,2020/2/8,11,5,0,0,,,,,,,,,,
法国,2020/2/9,11,0,0,0,,,,,,,,,,
法国,2020/2/10,11,0,0,0,,,,,,,,,,
法国,2020/2/11,11,0,0,0,,,,,,,,,,
法国,2020/2/12,11,0,0,0,,,,,,,,,,
法国,2020/2/13,11,0,0,0,,,,,,,,,,
法国,2020/2/14,11,0,0,0,,,,,,,,,,
法国,2020/2/15,11,0,1,1,,,,,,,,,,
法国,2020/2/16,11,0,1,0,,,,,,,,,,
法国,2020/2/17,12,1,1,0,,,,,,,,,,
法国,2020/2/18,12,0,1,0,,,,,,,,,,
法国,2020/2/19,12,0,1,0,,,,,,,,,,
法国,2020/2/20,12,0,1,0,,,,,,,,,,
法国,2020/2/21,12,0,1,0,,,,,,,,,,
法国,2020/2/22,12,0,1,0,,,,,,,,,,
法国,2020/2/23,12,0,1,0,,,,,,,,,,
法国,2020/2/24,12,0,1,0,,,,,,,,,,
法国,2020/2/25,12,0,1,0,,,,,,,,,,
法国,2020/2/26,14,2,1,0,,,,,,,,,,
法国,2020/2/27,17,3,2,1,,,,,,,,,,
法国,2020/2/28,38,21,2,0,,,,,,,,,,
法国,2020/2/29,57,19,2,0,,,,,,,,,,
法国,2020/3/1,100,43,2,0,,,,,,,,,,
法国,2020/3/2,130,30,2,0,,,,,,,,,,
法国,2020/3/3,178,48,3,1,,,,,,,,,,
法国,2020/3/4,212,34,4,1,,,,,,,,,,
法国,2020/3/5,285,73,4,0,,,,,,,,,,
法国,2020/3/6,423,138,7,3,,,,,,,,,,
法国,2020/3/7,613,190,9,2,12,592,23,,,,,,,
法国,2020/3/8,716,103,10,1,12,694,45,10.96922762,,,,,,
法国,2020/3/9,1126,410,19,9,12,1095,45,17.25048925,,,,,,
法国,2020/3/10,1412,286,30,11,12,1370,66,21.63205224,,,,,,
法国,2020/3/11,1784,372,33,3,12,1739,86,27.33114816,,,,,,
法国,2020/3/12,2281,497,48,15,12,2221,105,34.94526286,,,,,,
法国,2020/3/13,2876,595,61,13,12,2803,129,44.0607523,,,,,,
法国,2020/3/14,3661,785,79,18,12,3570,154,56.0870703,,,,,,
法国,2020/3/15,4499,838,91,12,12,4396,154,68.92535626,,,,,,
法国,2020/3/16,5423,924,127,36,12,5284,400,83.08117515,,,,,,
法国,2020/3/17,6633,1210,148,21,12,6473,400,101.618557,,,,,,
法国,2020/3/18,7730,1097,175,27,602,6953,699,118.4247619,,,,,,
法国,2020/3/19,9134,1404,244,69,602,8288,931,139.934253,,,,,,
法国,2020/3/20,10995,1861,372,128,1295,9328,1122,168.4450527,,,,,,
法国,2020/3/21,12612,1617,450,78,1587,10575,1297,193.2177358,,,,,,
法国,2020/3/22,14459,1847,562,112,1587,12310,1525,221.5140534,,,,,,
法国,2020/3/23,16018,1559,674,112,2200,13144,1746,245.3981677,,,,,,
法国,2020/3/24,19856,3838,860,186,2200,16796,2082,304.1969046,,,,,,
法国,2020/3/25,22302,2446,1100,240,3281,17921,2516,341.6699923,16.85216534,,,,,
法国,2020/3/26,25233,2931,1331,231,3900,20002,2827,386.5733529,20.39112007,,,,,
法国,2020/3/27,29155,3922,1696,365,4948,22511,3375,446.6589824,25.98297493,,,,,
法国,2020/3/28,32964,3809,1995,299,5700,25269,3787,505.0134349,30.56369988,,,,,
法国,2020/3/29,37575,4611,2314,319,5700,29561,4273,575.654648,35.45082783,,,,,
法国,2020/3/30,40174,2599,2606,292,7202,30366,4632,615.4717187,39.92431172,,,,,
法国,2020/3/31,44550,4376,3024,418,7927,33599,5056,682.5126965,46.32813455,,,,,
法国,2020/4/1,52128,7578,3523,499,9444,39161,5565,798.6087955,53.97288955,,,,,
法国,2020/4/2,56989,4861,4032,509,10934,42023,6017,873.0800462,61.77084606,,,,,
法国,2020/4/3,59105,2116,4503,471,12428,42174,6399,905.4974843,68.98663686,,,,,
法国,2020/4/4,64338,5233,6507,2004,14008,43823,6662,985.6678309,99.68821809,,,,,
法国,2020/4/5,68605,4267,7560,1053,15438,45607,6838,1051.038912,115.8203364,224254,3436,,,
法国,2020/4/6,70478,1873,8078,518,16183,46217,6838,1079.733554,123.7561742,224254,3436,,,
法国,2020/4/7,74390,3912,8911,833,17250,48229,7072,1139.665982,136.5178594,224254,3436,,,
法国,2020/4/8,78167,3777,10328,1417,19337,48502,7131,1197.53019,158.2265124,224254,3436,,,
法国,2020/4/9,82048,3881,10869,541,21254,49925,7148,1256.987693,166.5147138,224254,3436,,,
法国,2020/4/10,86334,4286,12210,1341,23206,50918,7066,1322.649857,187.0590353,333807,5114,,,
法国,2020/4/11,90676,4342,13197,987,24932,52547,7004,1389.16995,202.1800237,333807,5114,,,
法国,2020/4/12,93790,3114,13832,635,26391,53567,6883,1436.876898,211.9083191,333807,5114,,,
法国,2020/4/13,95403,1613,14393,561,27186,53824,6845,1461.5883,220.5029235,333807,5114,,,
法国,2020/4/14,98076,2673,14967,574,27718,55391,6821,1502.539062,229.2966897,333807,5114,,,
法国,2020/4/15,103573,5497,15729,762,28805,59039,6730,1586.753928,240.9706443,333807,5114,,,
法国,2020/4/16,106206,2633,17167,1438,30955,58084,6457,1627.091884,263.0010204,333807,5114,,,
法国,2020/4/17,108847,2641,17920,753,32812,58115,6248,1667.552401,274.5370936,333807,5114,,,
法国,2020/4/18,109252,405,18681,761,34420,56151,6027,1673.757062,286.195728,463662,7103,,,
法国,2020/4/19,111821,2569,19323,642,35983,56515,5833,1713.114528,296.0312645,463662,7103,,,
法国,2020/4/20,112606,785,19718,395,36578,56310,5744,1725.140846,302.0827239,463662,7103,,,
法国,2020/4/21,114657,2051,20265,547,37409,56983,5683,1756.562474,310.4628461,463662,7103,,,
法国,2020/4/22,117324,2667,20796,531,39181,57347,5433,1797.421315,318.5978459,463662,7103,,,
法国,2020/4/23,119151,1827,21340,544,40657,57154,5434,1825.41123,326.9320077,463662,7103,,,
法国,2020/4/24,120804,1653,21856,516,42088,56860,5053,1850.735438,334.8372052,463662,7103,,,
法国,2020/4/25,122577,1773,22245,389,43493,56839,4870,1877.898065,340.7967437,463662,7103,,,
法国,2020/4/26,124114,1537,22614,369,44594,56906,4725,1901.445136,346.4498792,463662,7103,,,
法国,2020/4/27,124575,461,22856,242,44903,56816,4682,1908.507725,350.1573556,463662,7103,,,
法国,2020/4/28,128339,3764,23293,437,45513,59533,4608,1966.172771,356.8522612,463662,7103,,,
法国,2020/4/29,129859,1520,23660,367,46886,59313,4387,1989.4594,362.4747564,463662,7103,,,
法国,2020/4/30,128442,-1417,24087,427,48228,56127,4207,1967.750747,369.0164606,463662,7103,,,
法国,2020/5/1,129581,1139,24376,289,49476,55729,4019,1985.200398,373.443984,724574,11101,,,
法国,2020/5/2,130185,604,24594,218,50212,55379,3878,1994.453769,376.7837768,1100228,16856,,,
法国,2020/5/3,130979,794,24760,166,50562,55657,3827,2006.617968,379.3269218,1100228,16856,,,
法国,2020/5/4,131287,308,24895,135,50784,55608,3819,2011.336574,381.3951421,1100228,16856,,,
法国,2020/5/5,131863,576,25201,306,51371,55291,3696,2020.160981,386.083108,1100228,16856,,,
法国,2020/5/6,132967,1104,25531,330,52736,54700,3430,2037.074427,391.1387577,1100228,16856,,,
法国,2020/5/7,137150,4183,25809,278,53972,57369,3147,2101.158615,395.3977594,1100228,16856,,,
法国,2020/5/8,137779,629,25987,178,55027,56765,2961,2110.79499,398.1247462,1384633,21213,,,
法国,2020/5/9,138421,642,26230,243,55782,56409,2868,2120.630527,401.8475427,1384633,21213,,,
法国,2020/5/10,138854,433,26310,80,56038,56506,2812,2127.264152,403.0731547,1384633,21213,,,
法国,2020/5/11,139063,209,26380,70,56217,56466,2776,2130.466063,404.1455653,1384633,21213,,,
法国,2020/5/12,139519,456,26643,263,56724,56152,2712,2137.452052,408.1747648,1384633,21213,,,
法国,2020/5/13,140227,708,26991,348,57785,55451,2542,2148.298718,413.5061771,1384633,21213,,,
法国,2020/5/14,140734,507,27074,83,58673,54987,2428,2156.066034,414.7777496,1384633,21213,,,
法国,2020/5/15,141356,622,27425,351,59605,54326,2299,2165.595168,420.1551223,1384633,21213,,,
法国,2020/5/16,141919,563,27529,104,60448,53942,2203,2174.220412,421.748418,1384633,21219,,,
法国,2020/5/17,142291,372,27625,96,61066,53600,2132,2179.919508,423.2191524,1384633,21219,,,
法国,2020/5/18,142411,120,27891,266,61213,53307,2087,2181.757926,427.2943124,1384633,21218,,,
法国,2020/5/19,142903,492,28022,131,61728,53153,1998,2189.29544,429.3012521,1384633,21218,,,
法国,2020/5/20,143427,524,28022,0,62563,52842,1894,2197.323199,429.3012521,1384633,21218,,,
法国,2020/5/21,143845,418,28132,110,63354,52359,1794,2203.727022,430.9864686,1384633,21218,,,
法国,2020/5/22,144163,318,28215,83,63858,52090,1745,2208.59883,432.2580411,1384633,21218,,,
法国,2020/5/23,144556,393,28289,74,64209,52058,1701,2214.619649,433.3917322,1384633,21218,,,
法国,2020/5/24,144806,250,28332,43,64547,51927,1665,2218.449686,434.0504987,1384633,21218,,,
法国,2020/5/25,144921,115,28367,35,64617,51937,1655,2220.211504,434.5867039,1384633,21218,,,
法国,2020/5/26,145279,358,28457,90,65199,51623,1609,2225.696117,435.9655175,1384633,21217,,,
法国,2020/5/27,145555,276,28530,73,65879,51146,1555,2229.924479,437.0838884,1384633,21217,,,
法国,2020/5/28,145746,191,28596,66,66584,50566,1501,2232.850628,438.0950184,1384633,21217,,,
法国,2020/5/29,149071,3325,28662,66,67191,53218,1429,2283.790127,439.1061483,1384633,21217,,,
法国,2020/5/30,149668,597,28714,52,67803,53151,1361,2292.936257,439.9027961,1384633,21217,,,
法国,2020/5/31,151325,1657,28771,57,68268,54286,1325,2318.321746,440.7760447,1384633,21217,,,
法国,2020/6/1,151325,0,28802,31,68355,54168,1319,2318.321746,441.2509693,1384633,21217,,,
法国,2020/6/2,151325,0,28833,31,68440,54052,1302,2318.321746,441.725894,1384633,21217,,,
法国,2020/6/3,151325,0,28940,107,68812,53573,1253,2318.321746,443.3651501,1384633,21216,,,
法国,2020/6/4,151677,352,29021,81,69455,53201,1210,2324,445,1384633,21216,,,
法国,2020/6/5,152444,767,29065,44,69976,53403,1163,2336,445,1384633,21216,,,
法国,2020/6/6,153055,611,29111,46,70504,53440,1094,2345,446,1384633,21216,,,
法国,2020/6/7,153634,579,29142,31,70806,53686,1059,2354,447,1384633,21216,,,
法国,2020/6/8,153977,343,29155,13,70842,53980,1053,2359,447,1384633,21216,,,
法国,2020/6/9,154188,211,29209,54,71062,53917,1024,2363,448,1384633,21216,,,ya
法国,2020/6/10,154591,403,29296,87,71506,53789,955,2369,449,1384633,21216,,,
法国,2020/6/11,155136,545,29319,23,71832,53985,933,2377,449,1384633,21215,,,
法国,2020/6/12,155561,425,29346,27,72149,54066,903,2383,450,1384633,21215,,,
法国,2020/6/13,156287,726,29374,28,72572,54341,879,2395,450,1384633,21215,,,
法国,2020/6/14,156813,526,29398,24,72808,54607,871,2403,450,1384633,21215,,,
法国,2020/6/15,157220,407,29407,9,72859,54954,869,2409,451,1384633,21215,,,
法国,2020/6/16,157372,152,29436,29,73044,54892,846,2411,451,1384633,21215,,,
法国,2020/6/17,157716,344,29547,111,73335,54834,820,2416,453,1384633,21215,,,
法国,2020/6/18,158174,458,29575,28,73667,54932,772,2423,453,1384633,21214,,,
法国,2020/6/19,158641,467,29603,28,73887,55151,752,2431,454,1384633,21214,,,
法国,2020/6/20,159452,811,29617,14,74117,55718,727,2443,454,1384633,21214,,,
法国,2020/6/21,160093,641,29633,16,74312,56148,715,2453,454,1384633,21214,,,
法国,2020/6/22,160377,284,29640,7,74372,56365,715,2457,454,1384633,21214,,,
德国,2020/2/1,7,,0,0,,,,,,,,,,
德国,2020/2/2,8,1,0,0,,,,,,,,,,
德国,2020/2/3,10,2,0,0,,,,,,,,,,
德国,2020/2/4,12,2,0,0,,,,,,,,,,
德国,2020/2/5,12,0,0,0,,,,,,,,,,
德国,2020/2/6,12,0,0,0,,,,,,,,,,
德国,2020/2/7,13,1,0,0,,,,,,,,,,
德国,2020/2/8,14,1,0,0,,,,,,,,,,
德国,2020/2/9,14,0,0,0,,,,,,,,,,
德国,2020/2/10,14,0,0,0,,,,,,,,,,
德国,2020/2/11,14,0,0,0,,,,,,,,,,
德国,2020/2/12,16,2,0,0,,,,,,,,,,
德国,2020/2/13,16,0,0,0,,,,,,,,,,
德国,2020/2/14,16,0,0,0,,,,,,,,,,
德国,2020/2/15,16,0,0,0,,,,,,,,,,
德国,2020/2/16,16,0,0,0,,,,,,,,,,
德国,2020/2/17,16,0,0,0,,,,,,,,,,
德国,2020/2/18,16,0,0,0,,,,,,,,,,
德国,2020/2/19,16,0,0,0,,,,,,,,,,
德国,2020/2/20,16,0,0,0,,,,,,,,,,
德国,2020/2/21,16,0,0,0,,,,,,,,,,
德国,2020/2/22,16,0,0,0,,,,,,,,,,
德国,2020/2/23,16,0,0,0,,,,,,,,,,
德国,2020/2/24,16,0,0,0,,,,,,,,,,
德国,2020/2/25,16,0,0,0,,,,,,,,,,
德国,2020/2/26,18,2,0,0,,,,,,,,,,
德国,2020/2/27,21,3,0,0,,,,,,,,,,
德国,2020/2/28,26,5,0,0,,,,,,,,,,
德国,2020/2/29,57,31,0,0,,,,,,,,,,
德国,2020/3/1,57,0,0,0,,,,,,,,,,
德国,2020/3/2,129,72,0,0,,,,,,,,,,
德国,2020/3/3,157,28,0,0,,,,,,,,,,
德国,2020/3/4,196,39,0,0,,,,,,,,,,
德国,2020/3/5,262,66,0,0,,,,,,,,,,
德国,2020/3/6,534,272,0,0,,,,,,,,,,
德国,2020/3/7,670,136,0,0,17,653,8,,,,,,,
德国,2020/3/8,800,130,0,0,18,782,9,9.5,,,,,,
德国,2020/3/9,1040,240,0,0,18,1022,9,12.4,,,,,,
德国,2020/3/10,1224,184,2,2,18,1204,9,14.6,,,,,,
德国,2020/3/11,1565,341,2,0,18,1545,9,18.7,,,,,,
德国,2020/3/12,1908,343,3,1,25,1880,9,22.8,,,,,,
德国,2020/3/13,2745,837,6,3,25,2714,9,32.8,,,,,,
德国,2020/3/14,3675,930,8,2,46,3621,9,43.9,,,,,,
德国,2020/3/15,4599,924,9,1,46,4544,9,54.9,,,,,,
德国,2020/3/16,5813,1214,11,2,46,5756,2,69.4,,,,,,
德国,2020/3/17,7241,1428,15,4,65,7161,2,86.4,,,,,,
德国,2020/3/18,9367,2126,26,11,67,9274,2,111.8,,,,,,
德国,2020/3/19,12327,2960,28,2,105,12194,2,147,,,,,,
德国,2020/3/20,15320,2993,44,16,115,15161,2,183,,,,,,
德国,2020/3/21,19848,4528,70,26,180,19892,2,240,,,,,,
德国,2020/3/22,22364,2516,84,14,209,22071,2,267,,,,,,
德国,2020/3/23,24852,2488,94,10,266,24492,23,297,,,,,,
德国,2020/3/24,29056,4204,123,29,453,28480,23,347,,,,,,
德国,2020/3/25,32986,3930,157,34,3243,29586,23,394,2,,,,,
德国,2020/3/26,37323,4337,206,49,3547,33570,23,445,2,,,,,
德国,2020/3/27,43646,6323,262,56,5673,37711,23,521,3,,,,,
德国,2020/3/28,50871,7225,342,80,6658,43871,23,607,4,,,,,
德国,2020/3/29,57695,6824,433,91,8481,48781,1581,689,5,,,,,
德国,2020/3/30,62095,4400,525,92,9211,52359,1979,741,6,,,,,
德国,2020/3/31,66711,4616,645,120,13500,52566,1979,796,8,,,,,
德国,2020/4/1,71690,4979,774,129,16100,54816,2675,856,9,,,,,
德国,2020/4/2,77921,6231,925,151,18700,58296,3408,930,11,,,,,
德国,2020/4/3,84788,6867,1107,182,22440,61241,3936,1012,13,,,,,
德国,2020/4/4,91159,6371,1275,168,24575,65309,3936,1088,15,,,,,
德国,2020/4/5,96092,4933,1444,169,26400,68248,3936,1147,17,918460,10962,,,
德国,2020/4/6,100024,3932,1576,132,28700,69748,3936,1194,19,918460,10962,,,
德国,2020/4/7,102453,2429,1735,159,28700,72018,4895,1223,21,918460,10962,,,
德国,2020/4/8,107663,5210,2016,281,36081,69566,4895,1285,24,918460,10962,,,
德国,2020/4/9,112113,4450,2208,192,36081,73824,4895,1338,26,918460,10962,,,
德国,2020/4/10,116801,4688,2529,321,52407,61865,4895,1394,30,1317887,15730,,,
德国,2020/4/11,121045,4244,2728,199,53913,64404,4895,1445,33,1317887,15730,,,
德国,2020/4/12,124288,3243,2736,8,57400,64152,4895,1483,33,1317887,15730,,,
德国,2020/4/13,127574,3286,3011,275,60300,64263,4895,1523,36,1317887,15730,,,
德国,2020/4/14,129207,1633,3118,107,64300,61789,4895,1542,37,1317887,15730,,,
德国,2020/4/15,131359,2152,3294,176,68200,59865,4288,1568,39,1317887,15730,,,
德国,2020/4/16,133456,2097,3592,298,72600,57264,4288,1593,43,1728357,20629,,,
德国,2020/4/17,137698,4242,4052,460,77000,56646,4288,1643,48,1728357,20629,,,
德国,2020/4/18,140886,3188,4326,274,83114,53446,5013,1682,52,1728357,20629,,,
德国,2020/4/19,143342,2456,4459,133,85400,53483,2922,1711,53,1728357,20629,,,
德国,2020/4/20,145184,1842,4586,127,88000,52598,2889,1733,55,1728357,20629,,,
德国,2020/4/21,146653,1469,4706,120,91500,50447,2889,1750,56,1728357,20629,,,
德国,2020/4/22,148291,1638,5033,327,95200,48058,2889,1770,60,1728357,20629,,,
德国,2020/4/23,150062,1771,5250,217,99400,45412,2908,1791,63,2072669,24738,,,
德国,2020/4/24,151784,1722,5404,154,103300,43080,2908,1812,64,2072669,24738,,,
德国,2020/4/25,154545,2761,5723,319,106800,42022,2908,1845,68,2072669,24738,,,
德国,2020/4/26,156126,1581,5846,123,109800,40480,2908,1863,70,2072669,24738,,,
德国,2020/4/27,157495,1369,5944,98,112000,39551,2570,1880,71,2072669,24738,,,
德国,2020/4/28,158389,894,6050,106,114500,37839,2570,1890,72,2072669,24738,,,
德国,2020/4/29,159431,1042,6215,165,117400,35816,2409,1903,74,2072669,24738,,,
德国,2020/4/30,161197,1766,6405,190,120400,34392,2415,1924,76,2547052,30400,,,
德国,2020/5/1,162530,1333,6572,167,123500,32458,2415,1940,78,2547052,30400,,,
德国,2020/5/2,164077,1547,6736,164,126900,30441,2189,1958,80,2547052,30400,,,
德国,2020/5/3,164967,890,6812,76,129000,29155,2105,1969,81,2547052,30400,,,
德国,2020/5/4,165565,598,6848,36,130600,28117,1979,1976,82,2547052,30400,,,
德国,2020/5/5,165940,375,6943,95,132700,26297,1949,1981,83,2547052,30400,,,
德国,2020/5/6,166706,766,6993,50,135100,24613,1937,1990,83,2547052,30400,,,
德国,2020/5/7,168162,1456,7275,282,137696,23191,1884,2007,87,2755770,32891,,,
德国,2020/5/8,169430,1268,7392,117,139900,22138,1823,2022,88,2755770,32891,,,
德国,2020/5/9,170588,1158,7510,118,141700,21378,1712,2036,90,2755770,32891,,,
德国,2020/5/10,171324,736,7549,39,143300,20475,1650,2045,90,2755770,32891,,,
德国,2020/5/11,171780,456,7560,11,144400,19820,1581,2050,90,2755770,32891,,,
德国,2020/5/12,172517,737,7653,93,145600,19264,1576,2059,91,2755770,32891,,,
德国,2020/5/13,173171,654,7738,85,147200,18233,1539,2067,92,2755770,32891,,,
德国,2020/5/14,174098,927,7859,121,148700,17539,1465,2078,94,3147771,37570,,,
德国,2020/5/15,174975,877,7928,69,150300,16747,1329,2088,95,3147771,37570,,,
德国,2020/5/16,175678,703,7999,71,151700,15979,1294,2098,96,3147771,37585,,,
德国,2020/5/17,176081,403,8019,20,152600,15462,1203,2102,96,3147771,37585,,,
德国,2020/5/18,176625,544,8048,29,153400,15177,1166,2109,96,3147771,37585,,,
德国,2020/5/19,177289,664,8123,75,154600,14566,1133,2117,97,3147771,37584,,,
德国,2020/5/20,177827,538,8193,70,155700,13934,1133,2123,98,3147771,37584,,,
德国,2020/5/21,178494,667,8265,72,156900,13329,1045,2131,99,3595059,42924,,,
德国,2020/5/22,179021,527,8309,44,158000,12712,1016,2137,99,3595059,42924,,,
德国,2020/5/23,179713,692,8352,43,159000,12361,965,2146,100,3595059,42923,,,
德国,2020/5/24,179986,273,8366,14,159900,11720,919,2149,100,3595059,42923,,,
德国,2020/5/25,180328,342,8371,5,160200,11657,889,2153,100,3595059,42923,,,
德国,2020/5/26,180789,461,8428,57,161200,11161,873,2158,101,3595059,42922,,,
德国,2020/5/27,181288,499,8498,70,162000,10790,821,2164,101,3595059,42922,,,
德国,2020/5/28,181895,607,8533,35,162800,10562,763,2172,102,3952971,47195,,,
德国,2020/5/29,182452,557,8570,37,163200,10682,744,2178,102,3952971,47194,,,
德国,2020/5/30,183019,567,8594,24,164100,10325,729,2185,103,3952971,47194,,,
德国,2020/5/31,183294,275,8600,6,164900,9794,720,2188,103,3952971,47194,,,
德国,2020/6/1,183494,200,8605,5,165200,9689,702,2191,103,3952971,47193,,,
德国,2020/6/2,183765,271,8618,13,165900,9247,677,2194,103,3952971,47193,,,
德国,2020/6/3,184064,299,8649,31,166400,9015,689,2197,103,3952971,47192,,,
德国,2020/6/4,184396,332,8698,49,167300,8398,632,2201,104,4348880,51918,,,
德国,2020/6/5,184923,527,8736,38,167800,8387,632,2208,104,4348880,51918,,,
德国,2020/6/6,185414,491,8763,27,168500,8151,595,2213,105,4348880,51917,,,
德国,2020/6/7,185696,282,8769,6,168900,8027,595,2217,105,4348880,51917,,,
德国,2020/6/8,185869,173,8776,7,169100,7993,568,2219,105,4348880,51917,,,
德国,2020/6/9,186205,336,8783,7,169600,7822,540,2223,105,4348880,51916,,,
德国,2020/6/10,186516,311,8831,48,170200,7485,540,2227,105,4348880,51916,,,
德国,2020/6/11,186795,279,8844,13,170700,7322,492,2231,106,4694147,56037,,,
德国,2020/6/12,186795,0,8851,7,171200,6744,462,2230,106,4694147,56036,,,
德国,2020/6/13,187251,456,8863,12,171600,6788,462,2235,106,4694147,56036,,,
德国,2020/6/14,187423,172,8867,4,171900,6656,447,2237,106,4694147,56035,,,
德国,2020/6/15,187671,248,8870,3,172200,6601,447,2240,106,4694147,56035,,,
德国,2020/6/16,188044,373,8885,15,172600,6559,425,2245,106,4694147,56034,,,
德国,2020/6/17,188382,338,8910,25,173100,6372,419,2249,106,4694147,56034,,,
德国,2020/6/18,189504,1122,8927,17,173600,7652,406,2270,107,5029696,60039,,,
德国,2020/6/19,190050,546,8944,17,174100,7006,396,2269,107,5029696,60038,,,
德国,2020/6/20,190660,610,8960,16,174400,7300,396,2276,107,5029696,60038,,,
德国,2020/6/21,191216,556,8961,1,174700,7555,376,2282,107,5029696,60037,,,
德国,2020/6/22,191575,359,8962,1,174900,7713,376,2287,107,5029696,60037,,,
